idx,매물ID,상세링크,error
765,41289427,https://fem.encar.com/cars/detail/41289427?advClickPosition=mweb_mhightlight_g115_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
766,40749378,https://fem.encar.com/cars/detail/40749378?advClickPosition=mweb_mhightlight_g116_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
767,41104199,https://fem.encar.com/cars/detail/41104199?advClickPosition=mweb_mhightlight_g117_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
770,40562547,https://fem.encar.com/cars/detail/40562547?advClickPosition=mweb_mhightlight_g120_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
771,40618603,https://fem.encar.com/cars/detail/40618603?advClickPosition=mweb_mhightlight_g121_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
772,40857180,https://fem.encar.com/cars/detail/40857180?advClickPosition=mweb_mhightlight_g122_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
773,39962288,https://fem.encar.com/cars/detail/39962288?advClickPosition=mweb_mhightlight_g123_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
774,41415181,https://fem.encar.com/cars/detail/41415181?advClickPosition=mweb_mhightlight_g124_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
775,41392353,https://fem.encar.com/cars/detail/41392353?advClickPosition=mweb_mhightlight_g125_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
776,41205898,https://fem.encar.com/cars/detail/41205898?advClickPosition=mweb_mhightlight_g126_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
777,41168944,https://fem.encar.com/cars/detail/41168944?advClickPosition=mweb_mhightlight_g127_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
778,41208211,https://fem.encar.com/cars/detail/41208211?advClickPosition=mweb_mhightlight_g128_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
779,41033915,https://fem.encar.com/cars/detail/41033915?advClickPosition=mweb_mhightlight_g129_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
780,41071181,https://fem.encar.com/cars/detail/41071181?advClickPosition=mweb_mhightlight_g130_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
781,41042341,https://fem.encar.com/cars/detail/41042341?advClickPosition=mweb_mhightlight_g131_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
782,41456929,https://fem.encar.com/cars/detail/41456929?advClickPosition=mweb_mhightlight_g132_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
783,41206729,https://fem.encar.com/cars/detail/41206729?advClickPosition=mweb_mhightlight_g133_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
784,41406264,https://fem.encar.com/cars/detail/41406264?advClickPosition=mweb_mhightlight_g134_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
785,41243344,https://fem.encar.com/cars/detail/41243344?advClickPosition=mweb_mhightlight_g135_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
786,40783786,https://fem.encar.com/cars/detail/40783786?advClickPosition=mweb_mhightlight_g136_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
787,40776287,https://fem.encar.com/cars/detail/40776287?advClickPosition=mweb_mhightlight_g137_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
788,41508413,https://fem.encar.com/cars/detail/41508413?advClickPosition=mweb_mhightlight_g138_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
789,41409137,https://fem.encar.com/cars/detail/41409137?advClickPosition=mweb_mhightlight_g139_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
790,41531994,https://fem.encar.com/cars/detail/41531994?advClickPosition=mweb_mhightlight_g140_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
791,41512202,https://fem.encar.com/cars/detail/41512202?advClickPosition=mweb_mhightlight_g141_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
792,41512193,https://fem.encar.com/cars/detail/41512193?advClickPosition=mweb_mhightlight_g142_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
793,41606202,https://fem.encar.com/cars/detail/41606202?advClickPosition=mweb_mhightlight_g143_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
794,41654625,https://fem.encar.com/cars/detail/41654625?advClickPosition=mweb_mhightlight_g144_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
795,41586980,https://fem.encar.com/cars/detail/41586980?advClickPosition=mweb_mhightlight_g145_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
796,41474116,https://fem.encar.com/cars/detail/41474116?advClickPosition=mweb_mhightlight_g146_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
797,41563642,https://fem.encar.com/cars/detail/41563642?advClickPosition=mweb_mhightlight_g147_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
798,41531385,https://fem.encar.com/cars/detail/41531385?advClickPosition=mweb_mhightlight_g148_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
799,41583702,https://fem.encar.com/cars/detail/41583702?advClickPosition=mweb_mhightlight_g149_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
800,41560696,https://fem.encar.com/cars/detail/41560696?advClickPosition=mweb_mhightlight_g150_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
801,41586727,https://fem.encar.com/cars/detail/41586727?advClickPosition=mweb_mhightlight_g151_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
802,41596285,https://fem.encar.com/cars/detail/41596285?advClickPosition=mweb_mhightlight_g152_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
803,41592945,https://fem.encar.com/cars/detail/41592945?advClickPosition=mweb_mhightlight_g153_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
804,41555110,https://fem.encar.com/cars/detail/41555110?advClickPosition=mweb_mhightlight_g154_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
805,41603677,https://fem.encar.com/cars/detail/41603677?advClickPosition=mweb_mhightlight_g155_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
806,41278229,https://fem.encar.com/cars/detail/41278229?advClickPosition=mweb_mhightlight_g156_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
807,40572765,https://fem.encar.com/cars/detail/40572765?advClickPosition=mweb_mhightlight_g157_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
808,41543541,https://fem.encar.com/cars/detail/41543541?advClickPosition=mweb_mhightlight_g158_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
809,41489966,https://fem.encar.com/cars/detail/41489966?advClickPosition=mweb_mhightlight_g159_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
810,41566409,https://fem.encar.com/cars/detail/41566409?advClickPosition=mweb_mhightlight_g160_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
811,41294273,https://fem.encar.com/cars/detail/41294273?advClickPosition=mweb_mhightlight_g161_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
812,41626821,https://fem.encar.com/cars/detail/41626821?advClickPosition=mweb_mhightlight_g162_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
813,41511316,https://fem.encar.com/cars/detail/41511316?advClickPosition=mweb_mhightlight_g163_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
814,41633102,https://fem.encar.com/cars/detail/41633102?advClickPosition=mweb_mhightlight_g164_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
815,41633076,https://fem.encar.com/cars/detail/41633076?advClickPosition=mweb_mhightlight_g165_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
816,41480610,https://fem.encar.com/cars/detail/41480610?advClickPosition=mweb_mhightlight_g166_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
817,41590688,https://fem.encar.com/cars/detail/41590688?advClickPosition=mweb_mhightlight_g167_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
818,41572169,https://fem.encar.com/cars/detail/41572169?advClickPosition=mweb_mhightlight_g168_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
819,40881778,https://fem.encar.com/cars/detail/40881778?advClickPosition=mweb_mhightlight_g169_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
820,41392933,https://fem.encar.com/cars/detail/41392933?advClickPosition=mweb_mhightlight_g170_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
821,41415903,https://fem.encar.com/cars/detail/41415903?advClickPosition=mweb_mhightlight_g171_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
822,41423893,https://fem.encar.com/cars/detail/41423893?advClickPosition=mweb_mhightlight_g172_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
823,41545657,https://fem.encar.com/cars/detail/41545657?advClickPosition=mweb_mhightlight_g173_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
824,41312942,https://fem.encar.com/cars/detail/41312942?advClickPosition=mweb_mhightlight_g174_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
825,40744088,https://fem.encar.com/cars/detail/40744088?advClickPosition=mweb_mhightlight_g175_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
826,41473243,https://fem.encar.com/cars/detail/41473243?advClickPosition=mweb_mhightlight_g176_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
827,41527324,https://fem.encar.com/cars/detail/41527324?advClickPosition=mweb_mhightlight_g177_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
828,41609126,https://fem.encar.com/cars/detail/41609126?advClickPosition=mweb_mhightlight_g178_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
829,41600896,https://fem.encar.com/cars/detail/41600896?advClickPosition=mweb_mhightlight_g179_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
830,41588720,https://fem.encar.com/cars/detail/41588720?advClickPosition=mweb_mhightlight_g180_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
831,41631054,https://fem.encar.com/cars/detail/41631054?advClickPosition=mweb_mhightlight_g181_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
832,41619529,https://fem.encar.com/cars/detail/41619529?advClickPosition=mweb_mhightlight_g182_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
833,41352718,https://fem.encar.com/cars/detail/41352718?advClickPosition=mweb_mhightlight_g183_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
834,41338617,https://fem.encar.com/cars/detail/41338617?advClickPosition=mweb_mhightlight_g184_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
835,41304283,https://fem.encar.com/cars/detail/41304283?advClickPosition=mweb_mhightlight_g185_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
836,41557695,https://fem.encar.com/cars/detail/41557695?advClickPosition=mweb_mhightlight_g186_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
837,41557195,https://fem.encar.com/cars/detail/41557195?advClickPosition=mweb_mhightlight_g187_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
838,41565833,https://fem.encar.com/cars/detail/41565833?advClickPosition=mweb_mhightlight_g188_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
839,41547485,https://fem.encar.com/cars/detail/41547485?advClickPosition=mweb_mhightlight_g189_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
840,41617310,https://fem.encar.com/cars/detail/41617310?advClickPosition=mweb_mhightlight_g190_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
841,40567371,https://fem.encar.com/cars/detail/40567371?advClickPosition=mweb_mhightlight_g191_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
842,40750413,https://fem.encar.com/cars/detail/40750413?advClickPosition=mweb_mhightlight_g192_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
843,41277077,https://fem.encar.com/cars/detail/41277077?advClickPosition=mweb_mhightlight_g193_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
844,41235310,https://fem.encar.com/cars/detail/41235310?advClickPosition=mweb_mhightlight_g194_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
845,37452757,https://fem.encar.com/cars/detail/37452757?advClickPosition=mweb_mhightlight_g195_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
846,41027301,https://fem.encar.com/cars/detail/41027301?advClickPosition=mweb_mhightlight_g196_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
847,40683115,https://fem.encar.com/cars/detail/40683115?advClickPosition=mweb_mhightlight_g197_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
848,41191135,https://fem.encar.com/cars/detail/41191135?advClickPosition=mweb_mhightlight_g198_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
849,40867036,https://fem.encar.com/cars/detail/40867036?advClickPosition=mweb_mhightlight_g199_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
850,41525482,https://fem.encar.com/cars/detail/41525482?advClickPosition=mweb_mhightlight_g200_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
876,41372135,https://fem.encar.com/cars/detail/41372135?advClickPosition=mweb_mhightlight_g26_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
877,41302155,https://fem.encar.com/cars/detail/41302155?advClickPosition=mweb_mhightlight_g27_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
878,41289400,https://fem.encar.com/cars/detail/41289400?advClickPosition=mweb_mhightlight_g28_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
895,41602098,https://fem.encar.com/cars/detail/41602098?advClickPosition=mweb_mhightlight_g45_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
896,41589325,https://fem.encar.com/cars/detail/41589325?advClickPosition=mweb_mhightlight_g46_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
898,41569918,https://fem.encar.com/cars/detail/41569918?advClickPosition=mweb_mhightlight_g48_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
899,41607930,https://fem.encar.com/cars/detail/41607930?advClickPosition=mweb_mhightlight_g49_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
900,41069612,https://fem.encar.com/cars/detail/41069612?advClickPosition=mweb_mhightlight_g50_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
901,41061303,https://fem.encar.com/cars/detail/41061303?advClickPosition=mweb_mhightlight_g51_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
902,41041085,https://fem.encar.com/cars/detail/41041085?advClickPosition=mweb_mhightlight_g52_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
903,41232311,https://fem.encar.com/cars/detail/41232311?advClickPosition=mweb_mhightlight_g53_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
904,40982957,https://fem.encar.com/cars/detail/40982957?advClickPosition=mweb_mhightlight_g54_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
905,41421127,https://fem.encar.com/cars/detail/41421127?advClickPosition=mweb_mhightlight_g55_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
906,41408857,https://fem.encar.com/cars/detail/41408857?advClickPosition=mweb_mhightlight_g56_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
907,41512946,https://fem.encar.com/cars/detail/41512946?advClickPosition=mweb_mhightlight_g57_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
908,41511119,https://fem.encar.com/cars/detail/41511119?advClickPosition=mweb_mhightlight_g58_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
909,41510840,https://fem.encar.com/cars/detail/41510840?advClickPosition=mweb_mhightlight_g59_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
910,41402537,https://fem.encar.com/cars/detail/41402537?advClickPosition=mweb_mhightlight_g60_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
911,41360498,https://fem.encar.com/cars/detail/41360498?advClickPosition=mweb_mhightlight_g61_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
912,41355538,https://fem.encar.com/cars/detail/41355538?advClickPosition=mweb_mhightlight_g62_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
913,41330900,https://fem.encar.com/cars/detail/41330900?advClickPosition=mweb_mhightlight_g63_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
914,41452962,https://fem.encar.com/cars/detail/41452962?advClickPosition=mweb_mhightlight_g64_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
915,41206727,https://fem.encar.com/cars/detail/41206727?advClickPosition=mweb_mhightlight_g65_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
916,41529535,https://fem.encar.com/cars/detail/41529535?advClickPosition=mweb_mhightlight_g66_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
918,39181819,https://fem.encar.com/cars/detail/39181819?advClickPosition=mweb_mhightlight_g68_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
919,40767442,https://fem.encar.com/cars/detail/40767442?advClickPosition=mweb_mhightlight_g69_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
920,40758498,https://fem.encar.com/cars/detail/40758498?advClickPosition=mweb_mhightlight_g70_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
921,40698274,https://fem.encar.com/cars/detail/40698274?advClickPosition=mweb_mhightlight_g71_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
922,38556633,https://fem.encar.com/cars/detail/38556633?advClickPosition=mweb_mhightlight_g72_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
923,41505041,https://fem.encar.com/cars/detail/41505041?advClickPosition=mweb_mhightlight_g73_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
924,41593261,https://fem.encar.com/cars/detail/41593261?advClickPosition=mweb_mhightlight_g74_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
925,41593630,https://fem.encar.com/cars/detail/41593630?advClickPosition=mweb_mhightlight_g75_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
926,40967629,https://fem.encar.com/cars/detail/40967629?advClickPosition=mweb_mhightlight_g76_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
927,40981244,https://fem.encar.com/cars/detail/40981244?advClickPosition=mweb_mhightlight_g77_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
928,39747927,https://fem.encar.com/cars/detail/39747927?advClickPosition=mweb_mhightlight_g78_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
929,40557938,https://fem.encar.com/cars/detail/40557938?advClickPosition=mweb_mhightlight_g79_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
930,40571705,https://fem.encar.com/cars/detail/40571705?advClickPosition=mweb_mhightlight_g80_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
931,41622313,https://fem.encar.com/cars/detail/41622313?advClickPosition=mweb_mhightlight_g81_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
